time,crude_petro_usd_bbl
1976M11,11.8999996185
1976M12,11.8999996185
1977M01,12.5
1977M02,12.5
1977M03,12.5
1977M04,12.4499998093
1977M05,12.4499998093
1977M06,12.4499998093
1977M07,12.6300001144
1977M08,12.6300001144
1977M09,12.6300001144
1977M10,12.6800003052
1977M11,12.6800003052
1977M12,12.6800003052
1978M01,12.6599998474
1978M02,12.6599998474
1978M03,12.6599998474
1978M04,12.6800003052
1978M05,12.6999998093
1978M06,12.7299995422
1978M07,12.7700004578
1978M08,12.7899999619
1978M09,12.8000001907
1978M10,12.8500003815
1978M11,13.1999998093
1978M12,14.5
1979M01,17.4500002861
1979M02,20.75
1979M03,22.0249996185
1979M04,22.4250001907
1979M05,33.5
1979M06,34.6749992371
1979M07,33.5
1979M08,34
1979M09,35.5
1979M10,37.25
1979M11,40.75
1979M12,39.75
1980M01,39
1980M02,37.25
1980M03,37
1980M04,36.5750007629
1980M05,37.0499992371
1980M06,37
1980M07,35.375
1980M08,32.9499988556
1980M09,32.8250007629
1980M10,37.3500003815
1980M11,40.2999992371
1980M12,39.75
1981M01,39.7749996185
1981M02,37.8999996185
1981M03,37.5999984741
1981M04,36.3699989319
1981M05,34.2849998474
1981M06,32.7099990845
1981M07,33.5100002289
1981M08,33.984998703
1981M09,33.9850006104
1981M10,34.6100006104
1981M11,35.6800003052
1981M12,35.4099998474
1982M01,35.0499994914
1982M02,32.2733334859
1982M03,30.1666665395
1982M04,31.5666660309
1982M05,33.0433329264
1982M06,32.7666666667
1982M07,32.9166671753
1982M08,32.4166664124
1982M09,33.4666664124
1982M10,33.783333842
1982M11,32.8499997457
1982M12,31.4666667938
1983M01,30.6533330282
1983M02,29.1133333842
1983M03,28.3200003306
1983M04,29.6933333079
1983M05,29.3599999746
1983M06,29.9666671753
1983M07,30.4666665395
1983M08,30.6533330282
1983M09,30.0700003306
1983M10,29.6166667938
1983M11,29.1666666667
1983M12,28.8133335114
1984M01,29.0433330536
1984M02,29.203332901
1984M03,29.5333334605
1984M04,29.5733324687
1984M05,29.460000356
1984M06,29.0500005086
1984M07,27.9866669973
1984M08,28.1700000763
1984M09,28.3533331553
1984M10,27.8533331553
1984M11,27.6500002543
1984M12,26.8133335114
1985M01,26.6333333333
1985M02,27.6
1985M03,27.85
1985M04,27.8
1985M05,26.65
1985M06,26.3666666667
1985M07,26.3833333333
1985M08,27.0166666667
1985M09,26.9833333333
1985M10,27.8166666667
1985M11,28.6
1985M12,26.5
1986M01,24.6833333333
1986M02,15.9166666667
1986M03,12.65
1986M04,11.9
1986M05,13.7166666667
1986M06,11.85
1986M07,9.61666666667
1986M08,13.7
1986M09,14.0833333333
1986M10,13.95
1986M11,14.45
1986M12,15.6833333333
1987M01,18.0666666667
1987M02,17.25
1987M03,17.75
1987M04,17.9
1987M05,18.4
1987M06,18.7166666667
1987M07,19.6166666667
1987M08,18.8166666667
1987M09,18.2833333333
1987M10,18.5666666667
1987M11,17.75
1987M12,16.6333333333
1988M01,16.4666666667
1988M02,15.85
1988M03,14.7833333333
1988M04,16.4666666667
1988M05,16.2166666667
1988M06,15.3333333333
1988M07,14.4833333333
1988M08,14.55
1988M09,13.1
1988M10,12.1833333333
1988M11,12.5333333333
1988M12,14.65
1989M01,16.4833333333
1989M02,16.35
1989M03,18.0333333333
1989M04,19.2
1989M05,18.0166666667
1989M06,17.6333333333
1989M07,17.6666666667
1989M08,16.8833333333
1989M09,17.6666666667
1989M10,18.4166666667
1989M11,18.3666666667
1989M12,19.35
1990M01,20.35
1990M02,19.6
1990M03,18.2166666667
1990M04,16.55
1990M05,16.5833333333
1990M06,15.2666666667
1990M07,17.1666666667
1990M08,26.4
1990M09,32.7
1990M10,34.5
1990M11,31.0833333333
1990M12,26.1333333333
1991M01,22.5833333333
1991M02,18.1333333333
1991M03,18.0666666667
1991M04,18.4666666667
1991M05,18.8166666667
1991M06,17.9333333333
1991M07,19.05
1991M08,19.3666666667
1991M09,20.05
1991M10,21.4666666667
1991M11,20.7666666667
1991M12,17.75
1992M01,17.3833333333
1992M02,17.6166666667
1992M03,17.45
1992M04,18.6333333333
1992M05,19.5
1992M06,20.8333333333
1992M07,20.1666666667
1992M08,19.6166666667
1992M09,20.15
1992M10,20.0833333333
1992M11,18.8833333333
1992M12,17.9333333333
1993M01,17.2166666667
1993M02,18.1666666667
1993M03,18.4666666667
1993M04,18.4333333333
1993M05,18.1666666667
1993M06,17.4666666667
1993M07,16.3166666667
1993M08,16.4833333333
1993M09,15.9
1993M10,16.5166666667
1993M11,15.2
1993M12,13.7666666667
1994M01,14.1333333333
1994M02,13.7833333333
1994M03,13.6166666667
1994M04,15.0833333333
1994M05,16.2833333333
1994M06,17.1666666667
1994M07,17.8833333333
1994M08,17
1994M09,16.2
1994M10,16.4666666667
1994M11,17.0833333333
1994M12,15.94
1995M01,16.9
1995M02,17.4166666667
1995M03,17.3466666667
1995M04,18.6466666667
1995M05,18.4233333333
1995M06,17.3633333333
1995M07,16.0833333333
1995M08,16.4666666667
1995M09,16.82
1995M10,16.1233333333
1995M11,16.7433333333
1995M12,17.8666666667
1996M01,17.8
1996M02,17.6966666667
1996M03,19.4
1996M04,20.66
1996M05,19.0633333333
1996M06,18.5133333333
1996M07,19.5866666667
1996M08,20.44
1996M09,22.2566666667
1996M10,23.61
1996M11,22.39
1996M12,23.6233333333
1997M01,23.2266666667
1997M02,20.42
1997M03,19.33
1997M04,17.88
1997M05,19.3674333333
1997M06,17.92
1997M07,18.33
1997M08,18.7
1997M09,18.6617460317
1997M10,20.04
1997M11,19.0866666667
1997M12,17.09
1998M01,15
1998M02,14.1
1998M03,13.1233333333
1998M04,13.5
1998M05,14.0266666667
1998M06,12.479
1998M07,12.6996666667
1998M08,12.4879666667
1998M09,13.8033333333
1998M10,13.2633333333
1998M11,11.88
1998M12,10.41
1999M01,11.4433333333
1999M02,10.7533333333
1999M03,13.1666666667
1999M04,15.8666666667
1999M05,16.0633333333
1999M06,16.3933333333
1999M07,18.9866666667
1999M08,20.27
1999M09,22.7
1999M10,21.95
1999M11,24.1633333333
1999M12,25.1
2000M01,25.31
2000M02,27.2209666667
2000M03,27.49
2000M04,23.47
2000M05,27.1866666667
2000M06,29.6207666667
2000M07,28.1766666667
2000M08,29.2629
2000M09,32.0828333333
2000M10,31.4001666667
2000M11,32.331
